,Applicant_ID,Owned_Car,Owned_Realty,Total_Children,Total_Income,Owned_Mobile_Phone,Owned_Work_Phone,Owned_Phone,Owned_Email,Total_Family_Members,Applicant_Age,Years_of_Working,Total_Bad_Debt,Total_Good_Debt,Status
6324,5042286,0,1,0,157500,1,0,0,0,1,30,4,0,5,1
6325,5042289,0,1,0,157500,1,0,0,0,1,30,4,0,3,1
6326,5042290,0,1,0,157500,1,0,0,0,1,30,4,0,1,1
6327,5042293,0,1,0,90000,1,0,0,0,2,49,7,2,4,1
6328,5042295,1,1,1,202500,1,1,1,0,3,42,6,2,26,1
6329,5042296,1,1,1,202500,1,1,1,0,3,42,6,1,40,1
6330,5042297,1,1,1,202500,1,1,1,0,3,42,6,0,28,1
6331,5042298,1,1,1,202500,1,1,1,0,3,42,6,1,38,1
6332,5042299,1,1,1,202500,1,1,1,0,3,42,6,0,28,1
6333,5042300,1,1,1,202500,1,1,1,0,3,42,6,1,22,1
6334,5042301,1,1,1,202500,1,1,1,0,3,42,6,0,28,1
6335,5042302,1,1,1,202500,1,1,1,0,3,42,6,2,26,1
6336,5042304,1,1,1,202500,1,1,1,0,3,42,6,1,37,1
6337,5042305,1,1,1,202500,1,1,1,0,3,42,6,0,20,1
6338,5042306,1,1,0,225000,1,0,0,0,2,50,6,0,35,1
6339,5042307,0,0,0,90000,1,0,0,0,2,50,12,0,3,1
6340,5042308,0,1,2,157500,1,0,0,0,4,40,15,0,38,1
6341,5042309,0,1,2,157500,1,0,0,0,4,40,15,0,28,1
6342,5042310,0,1,2,157500,1,0,0,0,4,40,15,0,19,1
6343,5042319,0,1,0,202500,1,0,1,1,2,24,1,0,6,1
6344,5042320,0,1,0,202500,1,0,1,1,2,24,1,0,5,1
6345,5042321,0,1,0,202500,1,0,1,1,2,24,1,0,2,1
6346,5042327,0,1,1,90000,1,0,0,0,3,29,7,0,56,1
6347,5042328,0,1,1,90000,1,0,0,0,3,29,7,0,15,1
6348,5042329,0,1,1,90000,1,0,0,0,3,29,7,0,15,1
6349,5042330,0,1,1,90000,1,0,0,0,3,29,7,2,18,1
6350,5042331,0,1,1,90000,1,0,0,0,3,29,7,0,14,1
6351,5042332,0,1,1,90000,1,0,0,0,3,29,7,0,56,1
6352,5042333,0,1,1,90000,1,0,0,0,3,29,7,0,15,1
6353,5042334,0,1,1,90000,1,0,0,0,3,29,7,0,39,1
6354,5042335,0,1,1,90000,1,0,0,0,3,29,7,0,25,1
6355,5042336,0,1,1,90000,1,0,0,0,3,29,7,0,15,1
6356,5042352,1,1,0,135000,1,0,0,0,2,38,8,0,21,1
6357,5042355,1,1,2,202500,1,0,1,0,4,31,3,1,35,1
6358,5042356,1,1,2,202500,1,0,1,0,4,31,3,0,49,1
6359,5042359,1,1,2,202500,1,0,1,0,4,31,3,0,49,1
6360,5042360,1,1,2,202500,1,0,1,0,4,31,3,0,8,1
6361,5044491,1,0,2,144000,1,1,0,0,4,28,1,2,12,1
6362,5044494,1,1,1,225000,1,0,0,0,3,48,5,0,3,1
6363,5044495,1,1,1,225000,1,0,0,0,3,48,5,0,3,1
6364,5044496,1,1,1,225000,1,0,0,0,3,48,5,0,3,1
6365,5044497,1,1,1,225000,1,0,0,0,3,48,5,0,3,1
6366,5044501,0,1,1,157500,1,0,0,0,2,53,9,0,15,1
6367,5044502,0,1,1,157500,1,0,0,0,2,53,9,0,15,1
6368,5044503,0,1,1,157500,1,0,0,0,2,53,9,0,15,1
6369,5044504,0,1,0,157500,1,0,0,0,1,37,3,0,17,1
6370,5044505,0,1,0,157500,1,0,0,0,1,37,3,0,17,1
6371,5044507,0,1,0,157500,1,0,0,0,1,37,3,0,17,1
6372,5044508,0,1,0,157500,1,0,0,0,1,37,3,0,17,1
6373,5044511,0,1,0,270000,1,0,1,0,2,42,20,0,8,1
6374,5044512,0,1,0,270000,1,0,1,0,2,42,20,0,8,1
6375,5044514,0,1,0,270000,1,0,1,0,2,42,20,0,8,1
6376,5044515,0,1,0,270000,1,0,1,0,2,42,20,0,8,1
6377,5044516,0,1,0,270000,1,0,1,0,2,42,20,0,8,1
6378,5044520,1,0,0,202500,1,0,0,0,2,40,3,0,7,1
6379,5044588,0,0,2,450000,1,0,0,0,4,33,1,1,2,1
6380,5044589,0,0,2,450000,1,0,0,0,4,33,1,1,3,1
6381,5044590,0,0,2,450000,1,0,0,0,4,33,1,1,3,1
6382,5044591,0,0,2,450000,1,0,0,0,4,33,1,1,3,1
6383,5044592,0,0,2,450000,1,0,0,0,4,33,1,1,3,1
6384,5044599,1,1,0,202500,1,0,0,0,2,59,3,0,7,1
6385,5044600,1,1,0,202500,1,0,0,0,2,59,3,0,7,1
6386,5044602,0,1,0,135000,1,0,0,0,1,58,5,0,3,1
6387,5044603,0,1,0,135000,1,0,0,0,1,58,5,0,3,1
6388,5044606,0,1,0,135000,1,0,0,0,1,58,5,0,3,1
6389,5044607,0,1,0,135000,1,0,0,0,1,58,5,0,3,1
6390,5044608,0,1,0,135000,1,0,0,0,1,58,5,0,2,1
6391,5044619,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6392,5044620,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6393,5044621,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6394,5044622,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6395,5044623,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6396,5044624,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6397,5044625,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6398,5044626,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6399,5044627,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6400,5044628,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6401,5044629,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6402,5044630,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6403,5044631,1,0,1,135000,1,0,0,0,2,28,5,0,2,1
6404,5044681,0,1,0,90000,1,0,0,0,1,29,8,0,7,1
6405,5044682,0,1,0,90000,1,0,0,0,1,29,8,0,4,1
6406,5044701,1,0,0,171000,1,1,1,0,1,28,1,0,3,1
6407,5044786,1,1,1,247500,1,0,1,0,3,43,1,0,15,1
6408,5044788,1,1,1,247500,1,0,1,0,3,43,1,0,3,1
6409,5044789,1,1,1,247500,1,0,1,0,3,43,1,0,15,1
6410,5044790,1,1,1,247500,1,0,1,0,3,43,1,0,15,1
6411,5044791,1,1,1,247500,1,0,1,0,3,43,1,0,15,1
6412,5044792,1,1,1,247500,1,0,1,0,3,43,1,0,15,1
6413,5044794,1,1,1,247500,1,0,1,0,3,43,1,0,14,1
6414,5044806,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6415,5044807,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6416,5044808,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6417,5044809,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6418,5044810,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6419,5044811,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6420,5044812,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6421,5044813,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6422,5044814,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6423,5044815,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6424,5044816,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6425,5044817,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6426,5044818,0,1,0,135000,1,0,0,0,1,25,4,0,3,1
6427,5044925,0,1,0,67500,1,0,0,0,2,50,8,0,27,1
6428,5044926,0,1,0,67500,1,0,0,0,2,50,8,0,27,1
6429,5044927,0,1,0,67500,1,0,0,0,2,50,8,0,27,1
6430,5044928,0,1,0,67500,1,0,0,0,2,50,8,0,17,1
6431,5044929,0,1,0,67500,1,0,0,0,2,50,8,0,21,1
6432,5044935,0,1,2,360000,1,0,1,0,4,44,16,0,36,1
6433,5044936,0,1,2,360000,1,0,1,0,4,44,16,0,37,1
6434,5044937,0,1,2,360000,1,0,1,0,4,44,16,0,37,1
6435,5044938,0,1,2,360000,1,0,1,0,4,44,16,0,21,1
6436,5044939,0,1,2,360000,1,0,1,0,4,44,16,0,25,1
6437,5044940,0,1,2,360000,1,0,1,0,4,44,16,0,12,1
6438,5044941,0,1,2,360000,1,0,1,0,4,44,16,0,31,1
6439,5044992,0,1,0,157500,1,0,0,0,1,60,14,0,18,1
6440,5044993,0,1,0,157500,1,0,0,0,1,60,14,0,18,1
6441,5044994,0,1,0,157500,1,0,0,0,1,60,14,0,12,1
6442,5045014,1,1,2,144000,1,1,1,0,4,32,11,0,5,1
6443,5045015,1,1,2,144000,1,1,1,0,4,32,11,0,5,1
6444,5045016,1,1,2,144000,1,1,1,0,4,32,11,0,5,1
6445,5045017,1,1,2,144000,1,1,1,0,4,32,11,0,4,1
6446,5045029,1,1,1,121500,1,0,0,0,3,45,2,0,9,1
6447,5045030,1,1,1,121500,1,0,0,0,3,45,2,0,4,1
6448,5045031,1,1,1,121500,1,0,0,0,3,45,2,0,4,1
6449,5045032,1,1,1,121500,1,0,0,0,3,45,2,0,9,1
6450,5045033,1,1,1,121500,1,0,0,0,3,45,2,0,9,1
6451,5045034,1,1,1,121500,1,0,0,0,3,45,2,0,9,1
6452,5045038,1,1,2,202500,1,0,0,0,4,33,3,0,8,1
6453,5045039,1,1,2,202500,1,0,0,0,4,33,3,0,8,1
6454,5045040,1,1,2,202500,1,0,0,0,4,33,3,0,8,1
6455,5045041,1,1,2,202500,1,0,0,0,4,33,3,0,8,1
6456,5045042,1,1,2,202500,1,0,0,0,4,33,3,0,8,1
6457,5045043,1,1,2,202500,1,0,0,0,4,33,3,0,8,1
6458,5045044,1,1,2,202500,1,0,0,0,4,33,3,0,8,1
6459,5045046,0,0,0,202500,1,0,0,1,1,33,2,0,10,1
6460,5045047,0,0,0,202500,1,0,0,1,1,33,2,0,11,1
6461,5045048,0,0,0,202500,1,0,0,1,1,33,2,0,11,1
6462,5045049,0,0,0,202500,1,0,0,1,1,33,2,0,10,1
6463,5045051,0,0,0,202500,1,0,0,1,1,33,2,0,11,1
6464,5045053,0,0,0,202500,1,0,0,1,1,33,2,0,10,1
6465,5045054,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6466,5045055,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6467,5045056,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6468,5045057,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6469,5045058,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6470,5045059,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6471,5045060,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6472,5045061,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6473,5045062,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6474,5045063,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6475,5045064,0,1,2,675000,1,0,1,0,4,39,19,0,2,1
6476,5045065,0,1,2,675000,1,0,1,0,4,39,19,0,1,1
6477,5045066,0,1,0,135000,1,0,0,0,2,23,2,1,12,1
6478,5045067,0,1,0,135000,1,0,0,0,2,23,2,1,11,1
6479,5045069,0,0,0,112500,1,0,0,0,2,29,7,0,3,1
6480,5045070,0,0,0,112500,1,0,0,0,2,29,7,0,2,1
6481,5045076,1,1,0,166500,1,0,0,0,1,34,12,0,11,1
6482,5045080,1,1,0,166500,1,0,0,0,1,34,12,0,11,1
6483,5045081,1,1,0,166500,1,0,0,0,1,34,12,0,11,1
6484,5045082,1,1,0,166500,1,0,0,0,1,34,12,0,11,1
6485,5045083,1,1,0,166500,1,0,0,0,1,34,12,0,11,1
6486,5045084,1,1,0,166500,1,0,0,0,1,34,12,0,11,1
6487,5045085,1,1,0,166500,1,0,0,0,1,34,12,0,11,1
6488,5045134,0,0,1,112500,1,0,0,0,3,34,8,0,19,1
6489,5045136,0,0,1,112500,1,0,0,0,3,34,8,0,19,1
6490,5045137,0,0,1,112500,1,0,0,0,3,34,8,0,19,1
6491,5045138,0,0,1,112500,1,0,0,0,3,34,8,0,19,1
6492,5045139,0,0,1,112500,1,0,0,0,3,34,8,0,19,1
6493,5045140,0,0,1,112500,1,0,0,0,3,34,8,0,18,1
6494,5045155,0,1,1,58500,1,1,1,0,3,27,3,0,7,1
6495,5045156,0,1,1,58500,1,1,1,0,3,27,3,0,8,1
6496,5045157,0,1,1,58500,1,1,1,0,3,27,3,0,8,1
6497,5045158,0,1,1,58500,1,1,1,0,3,27,3,0,8,1
6498,5045159,1,1,2,126000,1,0,1,0,4,32,1,0,26,1
6499,5045160,1,1,2,126000,1,0,1,0,4,32,1,0,34,1
6500,5045161,1,1,2,126000,1,0,1,0,4,32,1,0,46,1
6501,5045162,1,1,2,126000,1,0,1,0,4,32,1,0,26,1
6502,5045163,1,1,2,126000,1,0,1,0,4,32,1,0,13,1
6503,5045164,1,1,2,126000,1,0,1,0,4,32,1,0,46,1
6504,5045165,1,1,2,126000,1,0,1,0,4,32,1,0,46,1
6505,5045166,1,1,2,126000,1,0,1,0,4,32,1,0,41,1
6506,5045167,1,1,2,126000,1,0,1,0,4,32,1,0,5,1
6507,5045178,0,1,0,450000,1,0,1,0,2,65,15,0,4,1
6508,5045179,0,1,0,450000,1,0,1,0,2,65,15,0,4,1
6509,5045182,0,1,0,450000,1,0,1,0,2,65,15,0,4,1
6510,5045183,0,1,0,450000,1,0,1,0,2,65,15,0,3,1
6511,5045187,0,1,0,180000,1,0,0,0,2,44,23,3,10,1
6512,5045188,0,1,0,180000,1,0,0,0,2,44,23,3,10,1
6513,5045189,0,1,0,180000,1,0,0,0,2,44,23,3,10,1
6514,5045190,0,1,0,180000,1,0,0,0,2,44,23,3,10,1
6515,5045191,1,1,1,202500,1,0,0,0,2,39,6,0,9,1
6516,5045192,1,1,1,202500,1,0,0,0,2,39,6,0,9,1
6517,5045193,1,1,1,202500,1,0,0,0,2,39,6,0,9,1
6518,5045208,1,1,0,112500,1,0,0,0,2,43,1,0,21,1
6519,5045209,1,1,0,112500,1,0,0,0,2,43,1,0,21,1
6520,5045210,1,1,0,112500,1,0,0,0,2,43,1,0,21,1
6521,5045211,0,1,1,76500,1,1,0,0,3,44,25,0,4,1
6522,5045212,0,1,1,76500,1,1,0,0,3,44,25,0,4,1
6523,5045213,0,1,1,76500,1,1,0,0,3,44,25,0,4,1
6524,5045214,0,1,1,76500,1,1,0,0,3,44,25,0,4,1
6525,5045215,0,1,1,76500,1,1,0,0,3,44,25,0,4,1
6526,5045216,0,1,1,76500,1,1,0,0,3,44,25,0,4,1
6527,5045220,0,0,1,45000,1,1,0,0,3,31,2,0,11,1
6528,5045221,0,0,1,45000,1,1,0,0,3,31,2,0,11,1
6529,5045222,0,0,1,45000,1,1,0,0,3,31,2,0,10,1
6530,5045245,1,1,1,270000,1,0,1,0,3,38,5,0,2,1
6531,5045246,1,1,1,270000,1,0,1,0,3,38,5,0,2,1
6532,5045247,1,1,1,270000,1,0,1,0,3,38,5,0,2,1
6533,5045248,1,1,1,270000,1,0,1,0,3,38,5,0,2,1
6534,5045250,1,1,1,270000,1,0,1,0,3,38,5,0,2,1
6535,5045251,1,1,1,270000,1,0,1,0,3,38,5,0,1,1
6536,5045252,1,1,1,270000,1,0,1,0,3,38,5,0,2,1
6537,5045253,0,1,1,270000,1,0,0,0,3,58,11,0,20,1
6538,5045254,0,1,1,270000,1,0,0,0,3,58,11,0,20,1
6539,5045255,0,1,1,270000,1,0,0,0,3,58,11,0,20,1
6540,5045272,0,1,2,180000,1,0,0,0,4,38,9,0,15,1
6541,5045273,0,1,2,180000,1,0,0,0,4,38,9,0,15,1
6542,5045274,0,1,2,180000,1,0,0,0,4,38,9,0,15,1
6543,5045275,0,1,2,180000,1,0,0,0,4,38,9,0,8,1
6544,5045282,0,1,0,112500,1,0,0,0,1,43,7,0,26,1
6545,5045283,0,1,0,112500,1,0,0,0,1,43,7,0,26,1
6546,5045284,0,0,0,90000,1,1,0,0,2,27,4,1,17,1
6547,5045286,0,1,0,67500,1,0,0,0,1,49,26,1,13,1
6548,5045287,0,1,0,67500,1,0,0,0,1,49,26,1,13,1
6549,5045294,1,1,0,360000,1,0,0,0,2,44,5,0,16,1
6550,5045299,1,1,0,270000,1,0,0,0,2,61,35,5,8,1
6551,5045300,1,1,0,270000,1,0,0,0,2,61,35,5,8,1
6552,5045301,1,1,0,270000,1,0,0,0,2,61,35,5,8,1
6553,5045303,1,1,0,270000,1,0,0,0,2,61,35,5,8,1
6554,5045304,1,1,0,270000,1,0,0,0,2,61,35,5,8,1
6555,5045305,1,1,0,270000,1,0,0,0,2,61,35,5,8,1
6556,5045306,0,1,1,202500,1,0,1,0,3,46,20,0,34,1
6557,5045310,0,1,0,157500,1,0,0,0,1,46,8,0,3,1
6558,5045312,0,1,0,157500,1,0,0,0,1,46,8,0,3,1
6559,5045342,1,1,0,176400,1,1,1,0,2,27,1,0,4,1
6560,5045343,1,1,0,176400,1,1,1,0,2,27,1,0,4,1
6561,5045345,1,1,0,176400,1,1,1,0,2,27,1,0,4,1
6562,5045346,1,1,0,176400,1,1,1,0,2,27,1,0,4,1
6563,5045347,1,1,0,176400,1,1,1,0,2,27,1,0,4,1
6564,5045348,1,1,0,176400,1,1,1,0,2,27,1,0,4,1
6565,5045349,0,1,0,90000,1,0,0,0,1,49,5,0,9,1
6566,5045350,0,1,0,90000,1,0,0,0,1,49,5,0,9,1
6567,5045351,0,1,0,90000,1,0,0,0,1,49,5,0,9,1
6568,5045352,0,1,1,76500,1,0,0,0,3,30,3,0,7,1
6569,5045356,1,1,0,360000,1,1,1,0,2,59,6,0,2,1
6570,5045357,1,1,0,360000,1,1,1,0,2,59,6,0,1,1
6571,5045358,1,1,0,360000,1,1,1,0,2,59,6,0,2,1
6572,5045359,1,1,0,360000,1,1,1,0,2,59,6,0,2,1
6573,5045360,1,1,0,360000,1,1,1,0,2,59,6,0,8,1
6574,5045361,1,1,0,360000,1,1,1,0,2,59,6,0,2,1
6575,5045362,0,1,0,135000,1,1,0,0,1,48,7,0,21,1
6576,5045363,0,1,0,135000,1,1,0,0,1,48,7,0,3,1
6577,5045364,0,1,0,135000,1,1,0,0,1,48,7,0,4,1
6578,5045365,0,1,0,135000,1,1,0,0,1,48,7,0,21,1
6579,5045366,0,1,0,135000,1,1,0,0,1,48,7,0,3,1
6580,5045367,0,0,0,166500,1,0,0,0,1,36,1,0,7,1
6581,5045368,0,0,0,166500,1,0,0,0,1,36,1,1,35,1
6582,5045374,0,1,1,157500,1,0,0,0,3,31,2,2,6,1
6583,5045375,0,1,1,157500,1,0,0,0,3,31,2,0,2,1
6584,5045379,1,1,0,261000,1,0,1,0,2,44,5,0,48,1
6585,5045380,1,1,0,261000,1,0,1,0,2,44,5,0,32,1
6586,5045381,1,1,0,261000,1,0,1,0,2,44,5,0,23,1
6587,5045382,1,1,0,261000,1,0,1,0,2,44,5,0,16,1
6588,5045383,1,1,0,261000,1,0,1,0,2,44,5,0,20,1
6589,5045384,1,1,0,261000,1,0,1,0,2,44,5,0,48,1
6590,5045386,1,1,0,261000,1,0,1,0,2,44,5,0,47,1
6591,5045388,1,1,0,261000,1,0,1,0,2,44,5,1,30,1
6592,5045390,1,1,0,261000,1,0,1,0,2,44,5,1,44,1
6593,5045391,1,1,0,261000,1,0,1,0,2,44,5,0,16,1
6594,5045392,1,1,0,261000,1,0,1,0,2,44,5,2,5,1
6595,5045394,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6596,5045395,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6597,5045396,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6598,5045397,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6599,5045398,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6600,5045399,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6601,5045400,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6602,5045401,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6603,5045402,0,1,1,126000,1,1,1,0,3,32,4,0,14,1
6604,5045403,0,1,1,126000,1,1,1,0,3,32,4,0,12,1
6605,5045404,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6606,5045405,0,1,1,126000,1,1,1,0,3,32,4,0,19,1
6607,5045406,0,1,1,126000,1,1,1,0,3,32,4,0,10,1
6608,5045408,0,1,2,337500,1,0,0,0,3,32,7,0,60,1
6609,5045409,0,1,2,337500,1,0,0,0,3,32,7,0,50,1
6610,5045410,0,1,2,337500,1,0,0,0,3,32,7,0,18,1
6611,5045412,1,1,2,180000,1,0,0,0,4,37,4,1,28,1
6612,5045428,1,0,0,270000,1,0,0,0,1,27,5,1,35,1
6613,5045432,1,1,0,135000,1,0,0,0,1,37,2,1,44,1
6614,5045433,1,0,0,76500,1,0,0,0,2,29,4,0,4,1
6615,5045434,0,0,1,135000,1,0,0,0,3,40,19,5,35,1
6616,5045435,0,0,1,135000,1,0,0,0,3,40,19,5,35,1
6617,5045436,0,0,1,135000,1,0,0,0,3,40,19,5,22,1
6618,5045437,0,0,1,135000,1,0,0,0,3,40,19,0,27,1
6619,5045440,0,1,0,144000,1,0,0,0,1,24,2,0,12,1
6620,5045442,1,1,0,112500,1,0,0,0,2,48,4,0,15,1
6621,5045446,1,1,0,247500,1,0,0,0,1,53,16,0,9,1
6622,5045448,1,1,0,247500,1,0,0,0,1,53,16,0,29,1
6623,5045449,1,1,0,247500,1,0,0,0,1,53,16,0,9,1
6624,5045450,1,1,0,247500,1,0,0,0,1,53,16,0,7,1
6625,5045452,1,1,0,247500,1,0,0,0,1,53,16,0,25,1
6626,5045453,1,1,0,247500,1,0,0,0,1,53,16,0,25,1
6627,5045454,1,1,0,247500,1,0,0,0,1,53,16,0,17,1
6628,5045455,1,1,0,247500,1,0,0,0,1,53,16,0,7,1
6629,5045456,1,0,2,180000,1,0,0,0,4,40,12,0,37,1
6630,5045457,1,0,2,180000,1,0,0,0,1,40,12,3,33,1
6631,5045459,0,0,1,162000,1,1,1,0,3,42,7,0,21,1
6632,5045460,0,0,1,162000,1,1,1,0,3,42,7,0,13,1
6633,5045461,0,0,1,162000,1,1,1,0,3,42,7,0,13,1
6634,5045462,1,1,0,180000,1,0,0,0,2,23,2,1,4,1
6635,5045465,0,0,0,270000,1,1,0,0,1,38,6,2,47,1
6636,5045466,0,0,0,270000,1,1,0,0,1,38,6,0,13,1
6637,5045467,0,0,0,270000,1,1,0,0,1,38,6,0,13,1
6638,5045468,0,1,0,315000,1,0,0,1,2,38,1,0,33,1
6639,5045469,0,1,0,315000,1,0,0,1,2,38,1,0,33,1
6640,5045470,0,1,0,315000,1,0,0,1,2,38,1,0,33,1
6641,5045491,0,1,0,315000,1,0,0,0,2,37,4,0,5,1
6642,5045493,0,1,1,72000,1,0,0,0,3,35,2,1,8,1
6643,5045495,0,0,1,72000,1,0,0,0,3,35,2,2,10,1
6644,5045499,0,1,2,360000,1,0,0,0,4,49,4,7,39,1
6645,5045502,0,1,0,202500,1,0,0,0,2,41,2,0,15,1
6646,5045503,0,1,0,202500,1,0,0,0,2,41,2,0,7,1
6647,5045519,0,1,0,180000,1,1,1,0,1,26,5,2,14,1
6648,5045533,1,0,2,225000,1,0,0,0,4,30,5,0,30,1
6649,5045534,1,0,2,225000,1,0,0,0,4,30,5,0,27,1
6650,5045535,1,0,2,225000,1,0,0,0,4,30,5,0,38,1
6651,5045536,1,0,2,225000,1,0,0,0,4,30,5,0,12,1
6652,5045537,1,0,2,225000,1,0,0,0,4,30,5,0,12,1
6653,5045538,1,0,2,225000,1,0,0,0,4,30,5,0,12,1
6654,5045539,1,0,2,225000,1,0,0,0,4,30,5,0,12,1
6655,5045540,1,0,2,225000,1,0,0,0,4,30,5,0,30,1
6656,5045541,1,0,2,225000,1,0,0,0,4,30,5,1,41,1
6657,5045542,1,0,2,225000,1,0,0,0,4,30,5,0,14,1
6658,5045543,1,0,2,225000,1,0,0,0,4,30,5,0,14,1
6659,5045544,1,0,2,225000,1,0,0,0,4,30,5,0,16,1
6660,5045545,1,0,2,225000,1,0,0,0,4,30,5,0,30,1
6661,5045546,1,0,2,225000,1,0,0,0,4,30,5,0,26,1
6662,5045547,1,0,2,225000,1,0,0,0,4,30,5,0,23,1
6663,5045548,1,0,2,225000,1,0,0,0,4,30,5,0,12,1
6664,5045549,1,0,2,225000,1,0,0,0,4,30,5,0,12,1
6665,5045550,1,0,2,225000,1,0,0,0,4,30,5,0,11,1
6666,5045551,1,0,1,180000,1,0,0,0,3,41,3,1,16,1
6667,5045554,1,0,1,180000,1,0,0,0,3,41,3,1,25,1
6668,5045555,1,0,1,180000,1,0,0,0,3,41,3,1,51,1
6669,5045567,0,1,0,99000,1,1,0,0,2,52,11,0,51,1
6670,5045568,0,1,0,99000,1,1,0,0,2,52,11,0,51,1
6671,5045569,0,1,0,99000,1,1,0,0,2,52,11,0,3,1
6672,5045571,0,1,0,99000,1,1,0,0,2,52,11,0,38,1
6673,5045582,0,1,3,157500,1,0,0,0,4,29,3,0,15,1
6674,5045583,0,1,3,157500,1,0,0,0,4,29,3,1,12,1
6675,5045614,1,1,1,360000,1,0,0,0,3,43,4,0,26,1
6676,5045615,1,1,1,360000,1,0,0,0,3,43,4,0,61,1
6677,5045618,1,1,1,360000,1,0,0,0,3,43,4,0,55,1
6678,5045620,0,1,1,270000,1,0,0,0,3,40,7,0,5,1
6679,5045622,0,1,1,270000,1,0,0,0,3,40,7,0,28,1
6680,5045623,0,1,1,270000,1,0,0,0,3,40,7,0,48,1
6681,5045624,0,1,1,270000,1,0,0,0,3,40,7,0,13,1
6682,5045625,0,1,1,270000,1,0,0,0,3,40,7,0,5,1
6683,5045626,0,1,1,270000,1,0,0,0,3,40,7,0,17,1
6684,5045627,0,1,1,270000,1,0,0,0,3,40,7,0,5,1
6685,5045628,0,1,1,270000,1,0,0,0,3,40,7,0,17,1
6686,5045629,0,1,1,270000,1,0,0,0,3,40,7,0,17,1
6687,5045630,0,1,1,270000,1,0,0,0,3,40,7,0,5,1
6688,5045631,0,1,1,270000,1,0,0,0,3,40,7,0,5,1
6689,5045632,0,1,1,270000,1,0,0,0,3,40,7,0,17,1
6690,5045633,0,1,1,270000,1,0,0,0,3,40,7,0,6,1
6691,5045634,0,1,1,157500,1,1,0,0,3,29,1,0,14,1
6692,5045635,0,1,1,157500,1,1,0,0,3,29,1,0,14,1
6693,5045636,1,1,1,139500,1,1,0,0,3,40,16,0,25,1
6694,5045637,1,1,1,139500,1,1,0,0,3,40,16,0,3,1
6695,5045638,1,1,1,139500,1,1,0,0,3,40,16,0,51,1
6696,5045639,1,1,1,139500,1,1,0,0,3,40,16,0,50,1
6697,5045640,1,1,1,139500,1,1,0,0,3,40,16,0,39,1
6698,5045641,1,1,1,139500,1,1,0,0,3,40,16,0,12,1
6699,5045642,1,1,1,139500,1,1,0,0,3,40,16,0,18,1
6700,5045643,1,1,1,139500,1,1,0,0,3,40,16,0,12,1
6701,5045644,1,1,1,139500,1,1,0,0,3,40,16,0,1,1
6702,5045659,1,1,0,180000,1,0,0,0,1,24,3,0,9,1
6703,5045660,1,1,0,180000,1,0,0,0,1,24,3,0,9,1
6704,5045661,1,1,0,180000,1,0,0,0,1,24,3,0,9,1
6705,5045662,0,1,0,180000,1,1,1,0,2,40,13,0,11,1
6706,5045665,0,1,0,180000,1,1,1,0,2,40,13,0,9,1
6707,5045669,0,1,0,180000,1,1,1,0,2,40,13,0,8,1
6708,5045670,0,1,0,180000,1,1,1,0,2,40,13,0,11,1
